Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref
Winkel [rad];-;--;-;--
23.17;11.546641;11.35371585;-11.53408478;-11.34743266
23.18;11.55084175;11.35371585;-11.53841882;-11.34743266
23.19;11.55499774;11.35371585;-11.54270658;-11.34743266
23.2;11.55910944;11.35371585;-11.5469486;-11.34743266
23.21;11.56317732;11.35371585;-11.55114542;-11.34743266
23.22;11.56720185;11.35371585;-11.55529755;-11.34743266
23.23;11.57118348;11.35371585;-11.55940552;-11.34743266
23.24;11.57512267;11.35371585;-11.56346979;-11.34743266
23.25;11.57901986;11.35371585;-11.56749086;-11.34743266
23.26;11.58287552;11.35371585;-11.57146917;-11.34743266
23.27;11.58669006;11.35371585;-11.57540518;-11.34743266
23.28;11.59046395;11.35371585;-11.57929933;-11.34743266
23.29;11.5941976;11.35371585;-11.58315205;-11.34743266
23.3;11.59789144;11.35371585;-11.58696375;-11.34743266
23.31;11.60154591;11.35371585;-11.59073487;-11.34743266
23.32;11.60516142;11.35371585;-11.59446581;-11.34743266
23.33;11.60873839;11.35371585;-11.598157;-11.34743266
23.34;11.61227723;11.35371585;-11.60180883;-11.34743266
23.35;11.61577834;11.35371585;-11.60542171;-11.34743266
23.36;11.61924214;11.35371585;-11.60899606;-11.34743266
23.37;11.62266901;11.35371585;-11.61253228;-11.34743266
23.38;11.62605936;11.35371585;-11.61603078;-11.34743266
23.39;11.62941357;11.35371585;-11.61949195;-11.34743266
23.4;11.63273202;11.35371585;-11.62291619;-11.34743266
23.41;11.63601511;11.35371585;-11.62630391;-11.34743266
23.42;11.6392632;11.35371585;-11.6296555;-11.34743266
23.43;11.64247667;11.35371585;-11.63297134;-11.34743266
23.44;11.64565589;11.35371585;-11.63625183;-11.34743266
23.45;11.64880122;11.35371585;-11.63949735;-11.34743266
23.46;11.65191303;11.35371585;-11.64270826;-11.34743266
23.47;11.65499167;11.35371585;-11.64588496;-11.34743266
23.48;11.65803749;11.35371585;-11.6490278;-11.34743266
23.49;11.66105084;11.35371585;-11.65213714;-11.34743266
23.5;11.66403208;11.35371585;-11.65521335;-11.34743266
23.51;11.66698153;11.35371585;-11.65825678;-11.34743266
23.52;11.66989955;11.35371585;-11.66126778;-11.34743266
23.53;11.67278646;11.35371585;-11.6642467;-11.34743266
23.54;11.6756426;11.35371585;-11.66719386;-11.34743266
23.55;11.6784683;11.35371585;-11.67010962;-11.34743266
23.56;11.68126387;11.35371585;-11.6729943;-11.34743266
23.57;11.68402964;11.35371585;-11.67584824;-11.34743266
23.58;11.68676594;11.35371585;-11.67867176;-11.34743266
23.59;11.68947306;11.35371585;-11.68146518;-11.34743266
23.6;11.69215133;11.35371585;-11.68422883;-11.34743266
23.61;11.69480105;11.35371585;-11.68696301;-11.34743266
23.62;11.69742253;11.35371585;-11.68966805;-11.34743266
23.63;11.70001607;11.35371585;-11.69234425;-11.34743266
23.64;11.70258195;11.35371585;-11.69499193;-11.34743266
23.65;11.70512049;11.35371585;-11.69761137;-11.34743266
23.66;11.70763197;11.35371585;-11.7002029;-11.34743266
23.67;11.71011668;11.35371585;-11.70276679;-11.34743266
23.68;11.7125749;11.35371585;-11.70530336;-11.34743266
23.69;11.71500692;11.35371585;-11.70781289;-11.34743266
23.7;11.71741302;11.35371585;-11.71029566;-11.34743266
23.71;11.71979347;11.35371585;-11.71275197;-11.34743266
23.72;11.72214855;11.35371585;-11.7151821;-11.34743266
23.73;11.72447852;11.35371585;-11.71758633;-11.34743266
23.74;11.72678366;11.35371585;-11.71996493;-11.34743266
23.75;11.72906422;11.35371585;-11.72231817;-11.34743266
23.76;11.73132048;11.35371585;-11.72464633;-11.34743266
23.77;11.73355269;11.35371585;-11.72694968;-11.34743266
23.78;11.7357611;11.35371585;-11.72922847;-11.34743266
23.79;11.73794597;11.35371585;-11.73148298;-11.34743266
23.8;11.74010755;11.35371585;-11.73371345;-11.34743266
23.81;11.7422461;11.35371585;-11.73592015;-11.34743266
23.82;11.74436184;11.35371585;-11.73810333;-11.34743266
23.83;11.74645504;11.35371585;-11.74026324;-11.34743266
23.84;11.74852592;11.35371585;-11.74240012;-11.34743266
23.85;11.75057473;11.35371585;-11.74451423;-11.34743266
23.86;11.7526017;11.35371585;-11.7466058;-11.34743266
23.87;11.75460706;11.35371585;-11.74867508;-11.34743266
23.88;11.75659105;11.35371585;-11.7507223;-11.34743266
23.89;11.75855389;11.35371585;-11.75274769;-11.34743266
23.9;11.7604958;11.35371585;-11.7547515;-11.34743266
23.91;11.76241702;11.35371585;-11.75673395;-11.34743266
23.92;11.76431776;11.35371585;-11.75869526;-11.34743266
23.93;11.76619824;11.35371585;-11.76063567;-11.34743266
23.94;11.76805867;11.35371585;-11.7625554;-11.34743266
23.95;11.76989927;11.35371585;-11.76445466;-11.34743266
23.96;11.77172026;11.35371585;-11.76633368;-11.34743266
23.97;11.77352183;11.35371585;-11.76819267;-11.34743266
23.98;11.7753042;11.35371585;-11.77003184;-11.34743266
23.99;11.77706757;11.35371585;-11.77185141;-11.34743266
24;11.77881214;11.35371585;-11.77365159;-11.34743266
24.01;11.78053812;11.35371585;-11.77543257;-11.34743266
24.02;11.7822457;11.35371585;-11.77719458;-11.34743266
24.03;11.78393508;11.35371585;-11.7789378;-11.34743266
24.04;11.78560645;11.35371585;-11.78066243;-11.34743266
24.05;11.78726001;11.35371585;-11.78236869;-11.34743266
24.06;11.78889594;11.35371585;-11.78405676;-11.34743266
24.07;11.79051443;11.35371585;-11.78572683;-11.34743266
24.08;11.79211567;11.35371585;-11.7873791;-11.34743266
24.09;11.79369984;11.35371585;-11.78901376;-11.34743266
24.1;11.79526712;11.35371585;-11.790631;-11.34743266
24.11;11.7968177;11.35371585;-11.792231;-11.34743266
24.12;11.79835176;11.35371585;-11.79381394;-11.34743266
24.13;11.79986945;11.35371585;-11.79538001;-11.34743266
24.14;11.80137098;11.35371585;-11.79692939;-11.34743266
24.15;11.80285649;11.35371585;-11.79846225;-11.34743266
24.16;11.80432617;11.35371585;-11.79997877;-11.34743266
24.17;11.80578019;11.35371585;-11.80147912;-11.34743266
24.18;11.80721871;11.35371585;-11.80296349;-11.34743266
24.19;11.80864189;11.35371585;-11.80443203;-11.34743266
24.2;11.81004991;11.35371585;-11.80588492;-11.34743266
24.21;11.81144291;11.35371585;-11.80732232;-11.34743266
24.22;11.81282107;11.35371585;-11.8087444;-11.34743266
24.23;11.81418453;11.35371585;-11.81015132;-11.34743266
24.24;11.81553347;11.35371585;-11.81154324;-11.34743266
24.25;11.81686802;11.35371585;-11.81292033;-11.34743266
24.26;11.81818835;11.35371585;-11.81428274;-11.34743266
24.27;11.81949461;11.35371585;-11.81563063;-11.34743266
24.28;11.82078694;11.35371585;-11.81696414;-11.34743266
24.29;11.82206549;11.35371585;-11.81828345;-11.34743266
24.3;11.82333042;11.35371585;-11.81958869;-11.34743266
24.31;11.82458186;11.35371585;-11.82088002;-11.34743266
24.32;11.82581997;11.35371585;-11.82215758;-11.34743266
24.33;11.82704488;11.35371585;-11.82342153;-11.34743266
24.34;11.82825673;11.35371585;-11.824672;-11.34743266
24.35;11.82945566;11.35371585;-11.82590914;-11.34743266
24.36;11.83064181;11.35371585;-11.8271331;-11.34743266
24.37;11.83181532;11.35371585;-11.82834401;-11.34743266
24.38;11.83297632;11.35371585;-11.82954201;-11.34743266
24.39;11.83412495;11.35371585;-11.83072725;-11.34743266
24.4;11.83526133;11.35371585;-11.83189985;-11.34743266
24.41;11.8363856;11.35371585;-11.83305995;-11.34743266
24.42;11.83749789;11.35371585;-11.83420768;-11.34743266
24.43;11.83859831;11.35371585;-11.83534318;-11.34743266
24.44;11.83968701;11.35371585;-11.83646658;-11.34743266
24.45;11.84076411;11.35371585;-11.837578;-11.34743266
24.46;11.84182972;11.35371585;-11.83867757;-11.34743266
24.47;11.84288398;11.35371585;-11.83976543;-11.34743266
24.48;11.84392699;11.35371585;-11.84084169;-11.34743266
24.49;11.84495889;11.35371585;-11.84190647;-11.34743266
24.5;11.84597979;11.35371585;-11.84295991;-11.34743266
24.51;11.84698981;11.35371585;-11.84400212;-11.34743266
24.52;11.84798906;11.35371585;-11.84503321;-11.34743266
24.53;11.84897766;11.35371585;-11.84605332;-11.34743266
24.54;11.84995572;11.35371585;-11.84706256;-11.34743266
24.55;11.85092336;11.35371585;-11.84806103;-11.34743266
24.56;11.85188068;11.35371585;-11.84904886;-11.34743266
24.57;11.8528278;11.35371585;-11.85002617;-11.34743266
24.58;11.85376482;11.35371585;-11.85099305;-11.34743266
24.59;11.85469186;11.35371585;-11.85194963;-11.34743266
24.6;11.85560901;11.35371585;-11.85289602;-11.34743266
24.61;11.85651639;11.35371585;-11.85383231;-11.34743266
24.62;11.85741409;11.35371585;-11.85475863;-11.34743266
24.63;11.85830223;11.35371585;-11.85567507;-11.34743266
24.64;11.8591809;11.35371585;-11.85658174;-11.34743266
24.65;11.8600502;11.35371585;-11.85747875;-11.34743266
24.66;11.86091024;11.35371585;-11.8583662;-11.34743266
24.67;11.86176111;11.35371585;-11.85924418;-11.34743266
24.68;11.86260291;11.35371585;-11.86011281;-11.34743266
24.69;11.86343573;11.35371585;-11.86097218;-11.34743266
24.7;11.86425968;11.35371585;-11.86182239;-11.34743266
24.71;11.86507485;11.35371585;-11.86266354;-11.34743266
24.72;11.86588133;11.35371585;-11.86349572;-11.34743266
24.73;11.86667921;11.35371585;-11.86431903;-11.34743266
24.74;11.86746858;11.35371585;-11.86513356;-11.34743266
24.75;11.86824955;11.35371585;-11.86593941;-11.34743266
24.76;11.86902218;11.35371585;-11.86673668;-11.34743266
24.77;11.86978659;11.35371585;-11.86752544;-11.34743266
24.78;11.87054284;11.35371585;-11.8683058;-11.34743266
24.79;11.87129103;11.35371585;-11.86907783;-11.34743266
24.8;11.87203125;11.35371585;-11.86984164;-11.34743266
24.81;11.87276358;11.35371585;-11.87059731;-11.34743266
24.82;11.8734881;11.35371585;-11.87134492;-11.34743266
24.83;11.8742049;11.35371585;-11.87208456;-11.34743266
24.84;11.87491405;11.35371585;-11.87281632;-11.34743266
24.85;11.87561565;11.35371585;-11.87354028;-11.34743266
24.86;11.87630977;11.35371585;-11.87425652;-11.34743266
24.87;11.87699649;11.35371585;-11.87496513;-11.34743266
24.88;11.87767589;11.35371585;-11.87566619;-11.34743266
24.89;11.87834805;11.35371585;-11.87635977;-11.34743266
24.9;11.87901305;11.35371585;-11.87704595;-11.34743266
24.91;11.87967095;11.35371585;-11.87772483;-11.34743266
24.92;11.88032185;11.35371585;-11.87839647;-11.34743266
24.93;11.8809658;11.35371585;-11.87906094;-11.34743266
24.94;11.88160289;11.35371585;-11.87971834;-11.34743266
24.95;11.88223319;11.35371585;-11.88036873;-11.34743266
24.96;11.88285678;11.35371585;-11.88101218;-11.34743266
24.97;11.88347371;11.35371585;-11.88164878;-11.34743266
24.98;11.88408407;11.35371585;-11.88227859;-11.34743266
24.99;11.88468792;11.35371585;-11.88290169;-11.34743266
25;11.88528534;11.35371585;-11.88351814;-11.34743266
