Zeit [s];r [rad];d;y2Systune [rad];y2Genetic [rad];y2DifferentialEvol [rad]
28.06;0;0;3.097610356;0.672300828;0.5560619
28.07;0;0;3.097610356;0.672300828;0.5560619
28.08;0;0;3.097610356;0.672300828;0.5560619
28.09;0;0;3.097610356;0.672300828;0.5560619
28.1;0;0;3.097610356;0.672300828;0.5560619
28.11;0;0;3.097610356;0.672300828;0.5560619
28.12;0;0;3.097610356;0.672300828;0.5560619
28.13;0;0;3.097610356;0.672300828;0.5560619
28.14;0;0;3.097610356;0.672300828;0.5560619
28.15;0;0;3.097610356;0.672300828;0.5560619
28.16;0;0;3.097610356;0.672300828;0.5560619
28.17;0;0;3.097610356;0.672300828;0.5560619
28.18;0;0;3.097610356;0.672300828;0.5560619
28.19;0;0;3.097610356;0.672300828;0.5560619
28.2;0;0;3.097610356;0.672300828;0.5560619
28.21;0;0;3.097610356;0.672300828;0.5560619
28.22;0;0;3.097610356;0.672300828;0.5560619
28.23;0;0;3.097610356;0.672300828;0.5560619
28.24;0;0;3.097610356;0.672300828;0.5560619
28.25;0;0;3.097610356;0.672300828;0.5560619
28.26;0;0;3.097610356;0.672300828;0.5560619
28.27;0;0;3.097610356;0.672300828;0.5560619
28.28;0;0;3.097610356;0.672300828;0.5560619
28.29;0;0;3.094468764;0.672300828;0.5560619
28.3;0;0;3.094468764;0.672300828;0.5560619
28.31;0;0;3.094468764;0.672300828;0.5560619
28.32;0;0;3.094468764;0.672300828;0.5560619
28.33;0;0;3.094468764;0.672300828;0.5560619
28.34;0;0;3.094468764;0.672300828;0.5560619
28.35;0;0;3.094468764;0.672300828;0.5560619
28.36;0;0;3.094468764;0.672300828;0.5560619
28.37;0;0;3.094468764;0.672300828;0.5560619
28.38;0;0;3.094468764;0.672300828;0.5560619
28.39;0;0;3.094468764;0.672300828;0.5560619
28.4;0;0;3.094468764;0.672300828;0.5560619
28.41;0;0;3.094468764;0.672300828;0.5560619
28.42;0;0;3.094468764;0.672300828;0.5560619
28.43;0;0;3.094468764;0.672300828;0.5560619
28.44;0;0;3.094468764;0.672300828;0.5560619
28.45;0;0;3.094468764;0.672300828;0.5560619
28.46;0;0;3.094468764;0.672300828;0.5560619
28.47;0;0;3.094468764;0.672300828;0.5560619
28.48;0;0;3.094468764;0.672300828;0.5560619
28.49;0;0;3.094468764;0.672300828;0.5560619
28.5;0;0;3.094468764;0.672300828;0.5560619
28.51;0;0;3.094468764;0.672300828;0.5560619
28.52;0;0;3.094468764;0.672300828;0.5560619
28.53;0;0;3.094468764;0.672300828;0.5560619
28.54;0;0;3.094468764;0.672300828;0.5560619
28.55;0;0;3.094468764;0.672300828;0.5560619
28.56;0;0;3.094468764;0.672300828;0.5560619
28.57;0;0;3.094468764;0.672300828;0.5560619
28.58;0;0;3.094468764;0.672300828;0.5560619
28.59;0;0;3.094468764;0.672300828;0.5560619
28.6;0;0;3.094468764;0.672300828;0.5560619
28.61;0;0;3.094468764;0.672300828;0.5560619
28.62;0;0;3.094468764;0.672300828;0.5560619
28.63;0;0;3.094468764;0.672300828;0.5560619
28.64;0;0;3.094468764;0.672300828;0.5560619
28.65;0;0;3.094468764;0.672300828;0.5560619
28.66;0;0;3.094468764;0.672300828;0.5560619
28.67;0;0;3.094468764;0.675442421;0.5560619
28.68;0;0;3.094468764;0.675442421;0.5560619
28.69;0;0;3.094468764;0.672300828;0.5560619
28.7;0;0;3.094468764;0.672300828;0.5560619
28.71;0;0;3.094468764;0.672300828;0.5560619
28.72;0;0;3.094468764;0.672300828;0.5560619
28.73;0;0;3.094468764;0.672300828;0.5560619
28.74;0;0;3.094468764;0.672300828;0.5560619
28.75;0;0;3.094468764;0.672300828;0.5560619
28.76;0;0;3.094468764;0.672300828;0.5560619
28.77;0;0;3.094468764;0.672300828;0.5560619
28.78;0;0;3.094468764;0.672300828;0.5560619
28.79;0;0;3.094468764;0.672300828;0.5560619
28.8;0;0;3.094468764;0.672300828;0.5560619
28.81;0;0;3.094468764;0.672300828;0.5560619
28.82;0;0;3.094468764;0.672300828;0.5560619
28.83;0;0;3.094468764;0.672300828;0.5560619
28.84;0;0;3.094468764;0.672300828;0.5560619
28.85;0;0;3.094468764;0.672300828;0.5560619
28.86;0;0;3.094468764;0.672300828;0.5560619
28.87;0;0;3.094468764;0.672300828;0.5560619
28.88;0;0;3.094468764;0.672300828;0.5560619
28.89;0;0;3.094468764;0.672300828;0.5560619
28.9;0;0;3.094468764;0.672300828;0.5560619
28.91;0;0;3.094468764;0.672300828;0.5560619
28.92;0;0;3.094468764;0.672300828;0.5560619
28.93;0;0;3.094468764;0.672300828;0.5560619
28.94;0;0;3.094468764;0.672300828;0.5560619
28.95;0;0;3.094468764;0.672300828;0.5560619
28.96;0;0;3.094468764;0.672300828;0.5560619
28.97;0;0;3.094468764;0.672300828;0.5560619
28.98;0;0;3.094468764;0.672300828;0.5560619
28.99;0;0;3.094468764;0.672300828;0.5560619
29;0;0;3.094468764;0.672300828;0.5560619
29.01;0;0;3.094468764;0.672300828;0.5560619
29.02;0;0;3.094468764;0.672300828;0.5560619
29.03;0;0;3.094468764;0.672300828;0.5560619
29.04;0;0;3.094468764;0.672300828;0.5560619
29.05;0;0;3.094468764;0.672300828;0.5560619
29.06;0;0;3.094468764;0.672300828;0.5560619
29.07;0;0;3.094468764;0.672300828;0.5560619
29.08;0;0;3.094468764;0.672300828;0.5560619
29.09;0;0;3.094468764;0.672300828;0.5560619
29.1;0;0;3.094468764;0.672300828;0.5560619
29.11;0;0;3.094468764;0.672300828;0.5560619
29.12;0;0;3.094468764;0.672300828;0.5560619
29.13;0;0;3.094468764;0.672300828;0.5560619
29.14;0;0;3.094468764;0.672300828;0.5560619
29.15;0;0;3.094468764;0.672300828;0.5560619
29.16;0;0;3.094468764;0.672300828;0.5560619
29.17;0;0;3.094468764;0.672300828;0.5560619
29.18;0;0;3.094468764;0.672300828;0.5560619
29.19;0;0;3.094468764;0.672300828;0.5560619
29.2;0;0;3.094468764;0.672300828;0.5560619
29.21;0;0;3.094468764;0.672300828;0.5560619
29.22;0;0;3.094468764;0.672300828;0.5560619
29.23;0;0;3.094468764;0.672300828;0.5560619
29.24;0;0;3.094468764;0.672300828;0.5560619
29.25;0;0;3.094468764;0.672300828;0.5560619
29.26;0;0;3.094468764;0.672300828;0.5560619
29.27;0;0;3.094468764;0.672300828;0.5560619
29.28;0;0;3.094468764;0.672300828;0.5560619
29.29;0;0;3.094468764;0.672300828;0.5560619
29.3;0;0;3.094468764;0.672300828;0.5560619
29.31;0;0;3.094468764;0.672300828;0.5560619
29.32;0;0;3.094468764;0.672300828;0.5560619
29.33;0;0;3.094468764;0.672300828;0.5560619
29.34;0;0;3.094468764;0.672300828;0.5560619
29.35;0;0;3.094468764;0.672300828;0.5560619
29.36;0;0;3.094468764;0.672300828;0.5560619
29.37;0;0;3.094468764;0.672300828;0.5560619
29.38;0;0;3.094468764;0.672300828;0.5560619
29.39;0;0;3.094468764;0.672300828;0.5560619
29.4;0;0;3.094468764;0.672300828;0.5560619
29.41;0;0;3.094468764;0.672300828;0.5560619
29.42;0;0;3.094468764;0.672300828;0.5560619
29.43;0;0;3.094468764;0.672300828;0.5560619
29.44;0;0;3.094468764;0.672300828;0.5560619
29.45;0;0;3.094468764;0.672300828;0.5560619
29.46;0;0;3.094468764;0.672300828;0.5560619
29.47;0;0;3.094468764;0.672300828;0.5560619
29.48;0;0;3.094468764;0.672300828;0.5560619
29.49;0;0;3.094468764;0.675442421;0.5560619
29.5;0;0;3.094468764;0.672300828;0.5560619
29.51;0;0;3.094468764;0.672300828;0.5560619
29.52;0;0;3.094468764;0.672300828;0.5560619
29.53;0;0;3.094468764;0.672300828;0.5560619
29.54;0;0;3.094468764;0.672300828;0.5560619
29.55;0;0;3.094468764;0.672300828;0.5560619
29.56;0;0;3.094468764;0.672300828;0.5560619
29.57;0;0;3.094468764;0.672300828;0.5560619
29.58;0;0;3.094468764;0.672300828;0.5560619
29.59;0;0;3.094468764;0.672300828;0.5560619
29.6;0;0;3.094468764;0.672300828;0.5560619
29.61;0;0;3.094468764;0.672300828;0.5560619
29.62;0;0;3.094468764;0.672300828;0.5560619
29.63;0;0;3.094468764;0.672300828;0.5560619
29.64;0;0;3.094468764;0.672300828;0.5560619
29.65;0;0;3.094468764;0.672300828;0.5560619
29.66;0;0;3.094468764;0.672300828;0.5560619
29.67;0;0;3.094468764;0.672300828;0.5560619
29.68;0;0;3.094468764;0.672300828;0.5560619
29.69;0;0;3.094468764;0.672300828;0.5560619
29.7;0;0;3.094468764;0.672300828;0.5560619
29.71;0;0;3.094468764;0.672300828;0.5560619
29.72;0;0;3.094468764;0.672300828;0.5560619
29.73;0;0;3.094468764;0.672300828;0.5560619
29.74;0;0;3.094468764;0.672300828;0.5560619
29.75;0;0;3.094468764;0.672300828;0.5560619
29.76;0;0;3.094468764;0.672300828;0.5560619
29.77;0;0;3.094468764;0.672300828;0.5560619
29.78;0;0;3.094468764;0.672300828;0.5560619
29.79;0;0;3.094468764;0.672300828;0.5560619
29.8;0;0;3.094468764;0.672300828;0.5560619
29.81;0;0;3.094468764;0.672300828;0.5560619
29.82;0;0;3.094468764;0.672300828;0.5560619
29.83;0;0;3.094468764;0.672300828;0.5560619
29.84;0;0;3.094468764;0.675442421;0.5560619
29.85;0;0;3.094468764;0.675442421;0.5560619
29.86;0;0;3.094468764;0.675442421;0.5560619
29.87;0;0;3.094468764;0.672300828;0.5560619
29.88;0;0;3.094468764;0.672300828;0.5560619
29.89;0;0;3.094468764;0.672300828;0.5560619
29.9;0;0;3.094468764;0.672300828;0.5560619
29.91;0;0;3.094468764;0.672300828;0.5560619
29.92;0;0;3.094468764;0.672300828;0.5560619
29.93;0;0;3.094468764;0.672300828;0.5560619
29.94;0;0;3.094468764;0.672300828;0.5560619
29.95;0;0;3.094468764;0.672300828;0.5560619
29.96;0;0;3.094468764;0.672300828;0.5560619
29.97;0;0;3.094468764;0.672300828;0.5560619
29.98;0;0;3.094468764;0.672300828;0.5560619
29.99;-6.70E-12;0;3.094468764;0.672300828;0.5560619
30;-18.849556;0;3.094468764;0.672300828;0.5560619
30.01;-18.849556;0;3.094468764;0.672300828;0.5560619
30.02;-18.849556;0;3.094468764;0.672300828;0.5560619
30.03;-18.849556;0;3.094468764;0.672300828;0.5560619
30.04;-18.849556;0;3.094468764;0.672300828;0.5560619
30.05;-18.849556;0;3.094468764;0.672300828;0.5560619
30.06;-18.849556;0;3.094468764;0.672300828;0.5560619
30.07;-18.849556;0;3.094468764;0.669159235;0.552920307
30.08;-18.849556;0;3.088185578;0.669159235;0.549778714
30.09;-18.849556;0;3.081902393;0.659734457;0.549778714
30.1;-18.849556;0;3.081902393;0.644026494;0.540353936
30.11;-18.849556;0;3.06619443;0.644026494;0.527787566
30.12;-18.849556;0;3.044203281;0.622035345;0.527787566
30.13;-18.849556;0;3.044203281;0.590619419;0.499513232
30.14;-18.849556;0;3.009645762;0.590619419;0.468097305
30.15;-18.849556;0;2.965663465;0.546637122;0.468097305
30.16;-18.849556;0;2.965663465;0.499513232;0.417831823
30.17;-18.849556;0;2.905973205;0.499513232;0.417831823
30.18;-18.849556;0;2.839999759;0.427256601;0.358141563
30.19;-18.849556;0;2.839999759;0.358141563;0.295309709
30.2;-18.849556;0;2.752035165;0.358141563;0.295309709
30.21;-18.849556;0;2.752035165;0.26075219;0.20106193
30.22;-18.849556;0;2.670353756;0.26075219;0.125663706
30.23;-18.849556;0;2.560398013;0.157079633;0.125663706
30.24;-18.849556;0;2.560398013;0.05969026;0.018849556
30.25;-18.849556;0;2.453583862;0.05969026;-0.078539816
30.26;-18.849556;0;2.340486527;-0.043982297;-0.078539816
30.27;-18.849556;0;2.340486527;-0.172787596;-0.2136283
30.28;-18.849556;0;2.205398043;-0.172787596;-0.323584043
30.29;-18.849556;0;2.079734337;-0.289026524;-0.323584043
30.3;-18.849556;0;2.079734337;-0.430398194;-0.46181412
30.31;-18.849556;0;1.935221075;-0.430398194;-0.46181412
30.32;-18.849556;0;1.935221075;-0.5560619;-0.596902604
30.33;-18.849556;0;1.796990998;-0.688008791;-0.725707903
30.34;-18.849556;0;1.665044106;-0.688008791;-0.725707903
30.35;-18.849556;0;1.665044106;-0.826238868;-0.87650435
30.36;-18.849556;0;1.514247659;-0.961327352;-1.008451242
30.37;-18.849556;0;1.514247659;-0.961327352;-1.008451242
30.38;-18.849556;0;1.379159175;-1.108982207;-1.162389282
30.39;-18.849556;0;1.228362728;-1.23150432;-1.162389282
30.4;-18.849556;0;1.228362728;-1.23150432;-1.294336173
30.41;-18.849556;0;1.083849465;-1.394867138;-1.457698991
30.42;-18.849556;0;0.945619389;-1.5393804;-1.457698991
30.43;-18.849556;0;0.945619389;-1.5393804;-1.608495439
30.44;-18.849556;0;0.791681349;-1.718451182;-1.756150293
30.45;-18.849556;0;0.66287605;-1.718451182;-1.756150293
30.46;-18.849556;0;0.66287605;-1.884955592;-1.932079482
30.47;-18.849556;0;0.505796417;-2.086017522;-2.0954423
30.48;-18.849556;0;0.505796417;-2.086017522;-2.0954423
30.49;-18.849556;0;0.373849526;-2.271371489;-2.287079452
30.5;-18.849556;0;0.216769893;-2.466150233;-2.491282974
30.51;-18.849556;0;0.216769893;-2.466150233;-2.491282974
30.52;-18.849556;0;0.084823002;-2.682920126;-2.717477645
30.53;-18.849556;0;-0.065973446;-2.877698871;-2.717477645
30.54;-18.849556;0;-0.065973446;-2.877698871;-2.927964353
30.55;-18.849556;0;-0.197920337;-3.110176727;-3.144734246
30.56;-18.849556;0;-0.358141563;-3.320663435;-3.144734246
30.57;-18.849556;0;-0.358141563;-3.320663435;-3.383495288
30.58;-18.849556;0;-0.499513232;-3.568849254;-3.615973144
30.59;-18.849556;0;-0.637743309;-3.78876074;-3.615973144
30.6;-18.849556;0;-0.637743309;-3.78876074;-3.867300557
30.61;-18.849556;0;-0.785398163;-4.046371338;-4.077787264
30.62;-18.849556;0;-0.914203462;-4.278849194;-4.077787264
30.63;-18.849556;0;-0.914203462;-4.278849194;-4.357389011
30.64;-18.849556;0;-1.058716724;-4.54588457;-4.608716423
30.65;-18.849556;0;-1.187522023;-4.784645611;-4.608716423
30.66;-18.849556;0;-1.187522023;-4.784645611;-4.897742947
30.67;-18.849556;0;-1.328893692;-5.057964172;-5.142787174
30.68;-18.849556;0;-1.328893692;-5.057964172;-5.142787174
30.69;-18.849556;0;-1.485973325;-5.356415474;-5.438096883
30.7;-18.849556;0;-1.617920217;-5.639158813;-5.686282703
30.71;-18.849556;0;-1.617920217;-5.639158813;-5.686282703
30.72;-18.849556;0;-1.737300737;-5.925043745;-5.99101719
30.73;-18.849556;0;-1.884955592;-6.195220713;-5.99101719
30.74;-18.849556;0;-1.884955592;-6.195220713;-6.283185307
30.75;-18.849556;0;-2.010619298;-6.506238386;-6.559645461
30.76;-18.849556;0;-2.139424597;-6.744999427;-6.559645461
30.77;-18.849556;0;-2.139424597;-6.744999427;-6.873804726
30.78;-18.849556;0;-2.280796267;-7.040309137;-7.134556916
30.79;-18.849556;0;-2.280796267;-7.301061327;-7.134556916
30.8;-18.849556;0;-2.406459973;-7.301061327;-7.454999367
30.81;-18.849556;0;-2.550973235;-7.618362185;-7.454999367
30.82;-18.849556;0;-2.550973235;-7.618362185;-7.775441818
30.83;-18.849556;0;-2.682920126;-7.897963931;-8.061326749
30.84;-18.849556;0;-2.808583832;-8.215264789;-8.061326749
30.85;-18.849556;0;-2.808583832;-8.215264789;-8.366061237
30.86;-18.849556;0;-2.940530724;-8.479158572;-8.670795724
30.87;-18.849556;0;-3.06619443;-8.79645943;-8.670795724
30.88;-18.849556;0;-3.06619443;-8.79645943;-8.975530211
30.89;-18.849556;0;-3.194999729;-9.072919584;-8.975530211
30.9;-18.849556;0;-3.194999729;-9.349379737;-9.242565587
30.91;-18.849556;0;-3.317521842;-9.349379737;-9.56614963
30.92;-18.849556;0;-3.452610326;-9.663539002;-9.56614963
30.93;-18.849556;0;-3.452610326;-9.899158451;-9.867742525
30.94;-18.849556;0;-3.581415625;-9.899158451;-10.14734427
30.95;-18.849556;0;-3.697654553;-10.20389294;-10.14734427
30.96;-18.849556;0;-3.697654553;-10.45522035;-10.46150354
30.97;-18.849556;0;-3.820176667;-10.45522035;-10.69712299
30.98;-18.849556;0;-3.926990817;-10.73796369;-10.69712299
30.99;-18.849556;0;-3.926990817;-10.73796369;-11.00499907
31;-18.849556;0;-4.052654523;-10.99871588;-11.25318489
31.01;-18.849556;0;-4.165751859;-11.27203444;-11.25318489
31.02;-18.849556;0;-4.165751859;-11.27203444;-11.53278663
31.03;-18.849556;0;-4.281990787;-11.50765389;-11.79039723
31.04;-18.849556;0;-4.382521752;-11.77154767;-11.79039723
31.05;-18.849556;0;-4.382521752;-11.77154767;-12.07628216
31.06;-18.849556;0;-4.505043865;-12.00088394;-12.07628216
31.07;-18.849556;0;-4.505043865;-12.2710609;-12.30561842
31.08;-18.849556;0;-4.618141201;-12.2710609;-12.56322902
31.09;-18.849556;0;-4.718672166;-12.51924672;-12.56322902
31.1;-18.849556;0;-4.718672166;-12.73287502;-12.76743254
31.11;-18.849556;0;-4.844335872;-12.73287502;-13.03132633
31.12;-18.849556;0;-4.932300466;-12.98734403;-13.03132633
31.13;-18.849556;0;-4.932300466;-13.18840596;-13.24181303
31.14;-18.849556;0;-5.042256209;-13.18840596;-13.47429089
31.15;-18.849556;0;-5.145928767;-13.43030859;-13.47429089
31.16;-18.849556;0;-5.145928767;-13.62194575;-13.67535282
31.17;-18.849556;0;-5.255884509;-13.62194575;-13.91097227
31.18;-18.849556;0;-5.255884509;-13.83557405;-13.91097227
31.19;-18.849556;0;-5.359557067;-14.01778642;-14.12774216
31.2;-18.849556;0;-5.475795995;-14.01778642;-14.30995454
31.21;-18.849556;0;-5.475795995;-14.22198994;-14.30995454
31.22;-18.849556;0;-5.582610145;-14.39477754;-14.52986602
31.23;-18.849556;0;-5.68314111;-14.39477754;-14.70579521
31.24;-18.849556;0;-5.68314111;-14.58955628;-14.70579521
31.25;-18.849556;0;-5.786813668;-14.7529191;-14.90057396
31.26;-18.849556;0;-5.877919855;-14.7529191;-15.06707837
31.27;-18.849556;0;-5.877919855;-14.93827307;-15.06707837
31.28;-18.849556;0;-5.981592412;-15.09221111;-15.2649987
31.29;-18.849556;0;-6.072698599;-15.09221111;-15.42207834
31.3;-18.849556;0;-6.072698599;-15.2681403;-15.42207834
31.31;-18.849556;0;-6.185795935;-15.41579515;-15.6074323
31.32;-18.849556;0;-6.267477344;-15.41579515;-15.6074323
31.33;-18.849556;0;-6.267477344;-15.57915797;-15.77393671
31.34;-18.849556;0;-6.374291494;-15.71738805;-15.92473316
31.35;-18.849556;0;-6.459114496;-15.71738805;-15.92473316
31.36;-18.849556;0;-6.459114496;-15.86818449;-16.09123757
31.37;-18.849556;0;-6.556503868;-15.99698979;-16.22004287
31.38;-18.849556;0;-6.556503868;-15.99698979;-16.22004287
31.39;-18.849556;0;-6.647610055;-16.13836146;-16.37083932
31.4;-18.849556;0;-6.74814102;-16.13836146;-16.49021984
31.41;-18.849556;0;-6.74814102;-16.26402517;-16.49021984
31.42;-18.849556;0;-6.8423888;-16.39283047;-16.62844992
31.43;-18.849556;0;-6.930353394;-16.39283047;-16.62844992
31.44;-18.849556;0;-6.930353394;-16.5059278;-16.75097203
31.45;-18.849556;0;-7.030884359;-16.62530832;-16.86092777
31.46;-18.849556;0;-7.030884359;-16.62530832;-16.86092777
31.47;-18.849556;0;-7.11570736;-16.73526407;-16.98030829
31.48;-18.849556;0;-7.213096733;-16.83265344;-17.08083926
31.49;-18.849556;0;-7.213096733;-16.83265344;-17.08083926
31.5;-18.849556;0;-7.30420292;-16.94260918;-17.18137022
31.51;-18.849556;0;-7.385884329;-17.02429059;-17.26619322
31.52;-18.849556;0;-7.385884329;-17.02429059;-17.26619322
31.53;-18.849556;0;-7.480132108;-17.11853837;-17.360441
31.54;-18.849556;0;-7.558671925;-17.18765341;-17.43583923
31.55;-18.849556;0;-7.558671925;-17.18765341;-17.43583923
31.56;-18.849556;0;-7.646636519;-17.27875959;-17.52380382
31.57;-18.849556;0;-7.646636519;-17.34473304;-17.52380382
31.58;-18.849556;0;-7.728317928;-17.34473304;-17.59291886
31.59;-18.849556;0;-7.816282522;-17.42327286;-17.67145868
31.6;-18.849556;0;-7.816282522;-17.48610471;-17.67145868
31.61;-18.849556;0;-7.894822338;-17.48610471;-17.73429053
31.62;-18.849556;0;-7.985928525;-17.55836134;-17.79398079
31.63;-18.849556;0;-7.985928525;-17.55836134;-17.79398079
31.64;-18.849556;0;-8.070751527;-17.6180516;-17.85681264
31.65;-18.849556;0;-8.149291343;-17.67774186;-17.90393653
31.66;-18.849556;0;-8.149291343;-17.67774186;-17.90393653
31.67;-18.849556;0;-8.237255938;-17.72800734;-17.95420202
31.68;-18.849556;0;-8.237255938;-17.77198964;-17.98875953
31.69;-18.849556;0;-8.315795754;-17.77198964;-17.98875953
31.7;-18.849556;0;-8.400618756;-17.81597194;-18.02960024
31.71;-18.849556;0;-8.400618756;-17.85367105;-18.05787457
31.72;-18.849556;0;-8.482300165;-17.85367105;-18.05787457
31.73;-18.849556;0;-8.557698388;-17.88822857;-18.0892905
31.74;-18.849556;0;-8.557698388;-17.9165029;-18.0892905
31.75;-18.849556;0;-8.64252139;-17.9165029;-18.11442324
31.76;-18.849556;0;-8.64252139;-17.94477724;-18.13641439
31.77;-18.849556;0;-8.717919614;-17.94477724;-18.13641439
31.78;-18.849556;0;-8.799601023;-17.96362679;-18.15526395
31.79;-18.849556;0;-8.799601023;-17.98561794;-18.16783032
31.8;-18.849556;0;-8.878140839;-17.98561794;-18.16783032
31.81;-18.849556;0;-8.95039747;-18.00132591;-18.18353828
31.82;-18.849556;0;-8.95039747;-18.01389228;-18.18353828
31.83;-18.849556;0;-9.028937286;-18.01389228;-18.18982146
31.84;-18.849556;0;-9.028937286;-18.02331705;-18.19924624
31.85;-18.849556;0;-9.101193917;-18.03274183;-18.19924624
31.86;-18.849556;0;-9.179733734;-18.03274183;-18.20238783
31.87;-18.849556;0;-9.179733734;-18.03902502;-18.20552943
31.88;-18.849556;0;-9.251990365;-18.0453082;-18.20552943
31.89;-18.849556;0;-9.321105403;-18.0453082;-18.20552943
31.9;-18.849556;0;-9.321105403;-18.0453082;-18.20238783
31.91;-18.849556;0;-9.396503627;-18.0453082;-18.20238783
31.92;-18.849556;0;-9.396503627;-18.0453082;-18.19924624
31.93;-18.849556;0;-9.462477073;-18.0453082;-18.19296306
31.94;-18.849556;0;-9.534733704;-18.0453082;-18.19296306
31.95;-18.849556;0;-9.534733704;-18.04216661;-18.18667987
31.96;-18.849556;0;-9.594423964;-18.03274183;-18.18667987
31.97;-18.849556;0;-9.663539002;-18.03274183;-18.17725509
31.98;-18.849556;0;-9.663539002;-18.02645865;-18.16783032
31.99;-18.849556;0;-9.729512448;-18.02017546;-18.16783032
32;-18.849556;0;-9.786061116;-18.02017546;-18.15526395
32.01;-18.849556;0;-9.786061116;-18.00760909;-18.14583917
32.02;-18.849556;0;-9.858317747;-17.99818431;-18.14583917
32.03;-18.849556;0;-9.918008007;-17.99818431;-18.1332728
32.04;-18.849556;0;-9.918008007;-17.98561794;-18.12070643
32.05;-18.849556;0;-9.987123046;-17.97619316;-18.12070643
32.06;-18.849556;0;-9.987123046;-17.97619316;-18.10814006
32.07;-18.849556;0;-10.04367171;-17.96676839;-18.09871528
32.08;-18.849556;0;-10.10964516;-17.96676839;-18.09871528
32.09;-18.849556;0;-10.10964516;-17.95420202;-18.08614891
32.1;-18.849556;0;-10.17247701;-17.94477724;-18.07672413
32.11;-18.849556;0;-10.22902568;-17.94477724;-18.07672413
32.12;-18.849556;0;-10.22902568;-17.93535246;-18.06729935
32.13;-18.849556;0;-10.29185753;-17.92592768;-18.05787457
32.14;-18.849556;0;-10.29185753;-17.9196445;-18.05787457
32.15;-18.849556;0;-10.3484062;-17.9196445;-18.05159139
32.16;-18.849556;0;-10.40809646;-17.91336131;-18.0453082
32.17;-18.849556;0;-10.40809646;-17.91336131;-18.0453082
32.18;-18.849556;0;-10.45836194;-17.90707813;-18.03588342
32.19;-18.849556;0;-10.5180522;-17.90079494;-18.03274183
32.2;-18.849556;0;-10.5180522;-17.90079494;-18.03274183
32.21;-18.849556;0;-10.57460087;-17.89451175;-18.02331705
32.22;-18.849556;0;-10.62800795;-17.89137016;-18.02331705
32.23;-18.849556;0;-10.62800795;-17.89137016;-18.01703387
32.24;-18.849556;0;-10.68455661;-17.88508698;-18.01075068
32.25;-18.849556;0;-10.68455661;-17.87880379;-18.01075068
32.26;-18.849556;0;-10.73796369;-17.87880379;-18.0044675
