Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
3.01;0;0;0.0857227763798368;0.0745268127164959
3.02;0;0;0.0643041326409552;0.0711311549813937
3.03;0;0;0.0574281305165651;0.0666692064511686
3.04;0;0;0.0399258215155201;0.0634823361439871
3.05;0;0;0.0549349139313749;0.0575970732528326
3.06;0;0;0.0795660002130945;0.0512662068123546
3.07;0;0;0.0493228880066695;0.0503262230201635
3.08;0;0;0.0765857480930503;0.044277843339214
3.09;0;0;0.0495738377008867;0.0435462201574553
3.1;0;0;0.045945122472337;0.0407623681582824
3.11;0;0;0.0188726056390997;0.0402873048727117
3.12;0;0;0.0384525456503902;0.0356474534885355
3.13;0;0;0.0368781583115055;0.0332429095216764
3.14;0;0;0.0452312333688509;0.030116647043789
3.15;0;0;0.0308650882685596;0.0292584188391437
3.16;0;0;0.0387546665603169;0.0264584774916819
3.17;0;0;0.0415852939964446;0.0243138375101085
3.18;0;0;0.0344048699965432;0.0232233807088659
3.19;0;0;0.0515402445278167;0.0200223917570455
3.2;0;0;0.0171776944082224;0.0216848581141286
3.21;0;0;0.0266445035578811;0.0192839344600214
3.22;0;0;0.0123946368248725;0.0191890061762561
3.23;0;0;0.0289260755679244;0.0163305409281114
3.24;0;0;0.0542019311151333;0.0128892542212134
3.25;0;0;0.0113986688577494;0.0158208943480086
3.26;0;0;0.0231997005554657;0.0136287450586634
3.27;0;0;0.00678582883444249;0.0141325191666058
3.28;0;0;0.0194873783574548;0.0119799214342481
3.29;0;0;0.0368766724618772;0.00955918363678853
3.3;0;0;0.0330021348415063;0.00922510052842469
3.31;0;0;0.0149391868802774;0.0101918374089674
3.32;0;0;0.0103796367438648;0.00987421580080923
3.33;0;0;0.022534375599614;0.00807499539143626
3.34;0;0;0.0220744641148213;0.00753960923799324
3.35;0;0;0.0222142576505755;0.00698849146678279
3.36;0;0;0.0290951457192707;0.00587004070297497
3.37;0;0;0.00609139897551958;0.00752109640884132
3.38;0;0;0.0253107362790408;0.00525414192143949
3.39;0;0;0.0280965536496728;0.00462812953538957
3.4;0;0;0.0305674222002608;0.00407517768089711
3.41;0;0;0.0045997895522086;0.00612118748903531
3.42;0;0;0.0239313645781369;0.00394412496663384
3.43;0;0;0.0255124457958363;0.00352011134113487
3.44;0;0;0.0213934865551776;0.00363938801674055
3.45;0;0;0.0260669312672281;0.00295882853145324
3.46;0;0;0.0193829936042115;0.0033490448302881
3.47;0;0;0.0215400968875582;0.00291569480808311
3.48;0;0;0.0226100451237975;0.00261114228167602
3.49;0;0;0.018336307525568;0.00280927520457764
3.5;8;0;10;0.00368185684046825
3.51;8;0;10;0.366591219261805
3.52;8;0;10;1.01899244678892
3.53;8;0;10;1.65502906908822
3.54;8;0;10;2.24631378568428
3.55;8;0;10;2.80226848200794
3.56;8;0;10;3.31777154425514
3.57;8;0;10;3.79701890836743
3.58;8;0;10;4.24293399495316
3.59;8;0;10;4.65769580736222
3.6;8;0;10;5.04272750105797
3.61;8;0;10;5.40503762576794
3.62;8;0;10;5.73803070275452
3.63;8;0;10;6.05094200238358
3.64;8;0;10;6.34177260913229
3.65;8;0;10;6.61122446344343
3.66;8;0;10;6.86372731082093
3.67;8;0;10;7.09755358964161
3.68;8;0;7.61230930134928;7.31915404567921
3.69;8;0;7.88601915607118;7.34315200547757
3.7;8;0;7.89171658467584;7.38955694372942
3.71;8;0;7.90522140115057;7.43194457840574
3.72;8;0;7.90154067172506;7.4728512238453
3.73;8;0;7.89976427733262;7.51066457570492
3.74;8;0;7.89325453469856;7.54620297504394
3.75;8;0;7.8891490989988;7.57898652951258
3.76;8;0;7.92701068249221;7.60565136961865
3.77;8;0;7.87801452937063;7.63822877455473
3.78;8;0;7.89065857844758;7.66293160361981
